time,gFx,gFy,gFz,TgF
27.336000,-0.0128,0.9635,-0.1970,0.949
27.344000,-0.0068,0.9663,-0.2029,0.952
27.352000,-0.0088,0.9527,-0.2165,0.943
27.361000,-0.0313,0.9439,-0.2234,0.938
27.373000,-0.0391,0.9507,-0.2321,0.948
27.382000,-0.0547,0.9527,-0.2507,0.956
27.392000,-0.0704,0.9507,-0.2332,0.952
27.402000,-0.0606,0.9595,-0.2136,0.954
27.420000,-0.0567,0.9595,-0.1990,0.950
27.424000,-0.0459,0.9479,-0.1764,0.933
27.435000,-0.0410,0.9644,-0.1970,0.953
27.442000,-0.0577,0.9615,-0.2185,0.957
27.452000,-0.0978,0.9390,-0.2224,0.943
27.464000,-0.1172,0.9409,-0.2468,0.954
27.474000,-0.1330,0.9517,-0.2370,0.965
27.481000,-0.1016,0.9635,-0.2224,0.967
27.495000,-0.0333,0.9576,-0.1911,0.944
27.502000,-0.0117,0.9605,-0.2048,0.948
27.512000,-0.0030,0.9400,-0.2293,0.933
27.528000,-0.0224,0.9439,-0.2410,0.942
27.547000,-0.0938,0.9341,-0.2410,0.942
27.548000,-0.1046,0.9370,-0.2370,0.946
27.559000,-0.1076,0.9419,-0.2018,0.942
27.562000,-0.0596,0.9556,-0.1677,0.940
27.572000,-0.0587,0.9654,-0.1608,0.949
27.582000,-0.0518,0.9547,-0.1657,0.938
27.592000,-0.0694,0.9624,-0.1882,0.953
27.605000,-0.1036,0.9498,-0.2078,0.950
27.611000,-0.1261,0.9430,-0.2253,0.952
27.623000,-0.1123,0.9390,-0.1950,0.939
27.632000,-0.1036,0.9527,-0.1559,0.942
27.645000,-0.0772,0.9644,-0.1657,0.951
27.663000,-0.0899,0.9556,-0.1764,0.947
27.664000,-0.1515,0.9644,-0.2176,0.976
27.672000,-0.1808,0.9879,-0.2498,1.013
27.686000,-0.1847,0.9810,-0.2850,1.018
27.693000,-0.1661,0.9635,-0.2947,1.000
27.707000,-0.1309,0.9556,-0.2596,0.974
27.719000,-0.0958,0.9479,-0.2430,0.956
27.725000,-0.0967,0.9332,-0.1980,0.931
27.735000,-0.1114,0.9370,-0.1902,0.936
27.742000,-0.1349,0.9449,-0.2018,0.951
27.758000,-0.1847,0.9312,-0.1813,0.945
27.762000,-0.2033,0.9293,-0.1638,0.945
27.785000,-0.1740,0.9390,-0.1559,0.945
27.786000,-0.1407,0.9272,-0.1687,0.928
27.792000,-0.1339,0.9234,-0.1843,0.926
27.804000,-0.1378,0.9302,-0.2058,0.938
27.820000,-0.0694,0.9419,-0.1589,0.927
27.840000,-0.0410,0.9468,-0.1373,0.924
27.854000,-0.0322,0.9586,-0.1726,0.941
27.854000,-0.0518,0.9654,-0.1726,0.950
27.861000,-0.1046,0.9703,-0.1862,0.965
27.864000,-0.1192,0.9615,-0.1823,0.959
27.884000,-0.1300,0.9703,-0.1931,0.972
27.886000,-0.1221,0.9722,-0.1902,0.972
27.893000,-0.1212,0.9635,-0.2067,0.967
27.907000,-0.1192,0.9498,-0.1872,0.949
27.912000,-0.1251,0.9517,-0.1823,0.951
27.923000,-0.1183,0.9458,-0.1755,0.942
27.934000,-0.0782,0.9479,-0.1501,0.932
27.942000,-0.0869,0.9615,-0.1569,0.948
27.952000,-0.1300,0.9624,-0.1892,0.964
27.972000,-0.1407,0.9479,-0.1892,0.952
27.975000,-0.1330,0.9419,-0.1902,0.945
27.982000,-0.1153,0.9566,-0.1931,0.956
27.995000,-0.0997,0.9566,-0.1774,0.950
28.007000,-0.0958,0.9605,-0.1638,0.950
28.018000,-0.0909,0.9703,-0.1716,0.960
28.032000,-0.1123,0.9624,-0.1667,0.956
28.037000,-0.1251,0.9752,-0.1813,0.973
28.046000,-0.1349,0.9830,-0.1834,0.983
28.052000,-0.1319,0.9771,-0.1970,0.980
28.063000,-0.1290,0.9703,-0.1921,0.971
28.071000,-0.1378,0.9761,-0.1902,0.978
28.083000,-0.1114,0.9849,-0.1853,0.981
28.100000,-0.0352,0.9712,-0.1452,0.949
28.117000,0.0127,0.9566,-0.1384,0.929
28.118000,-0.0273,0.9859,-0.1491,0.963
28.121000,-0.0166,1.0269,-0.1834,1.008
28.132000,0.0098,1.0455,-0.1941,1.027
28.144000,0.0068,1.0416,-0.1980,1.024
28.151000,-0.0567,1.0338,-0.1911,1.021
28.161000,-0.0615,1.0681,-0.1510,1.047
28.171000,-0.0117,1.0963,-0.1471,1.070
28.181000,0.0703,1.1042,-0.1745,1.079
28.192000,0.0879,1.0670,-0.2370,1.055
28.201000,0.0655,1.0632,-0.1990,1.043
28.215000,0.0694,1.0973,-0.1990,1.076
28.226000,0.0420,1.0856,-0.1422,1.056
28.232000,-0.0391,1.0455,-0.1324,1.020
28.243000,-0.1612,0.9879,-0.1580,0.989
28.251000,-0.1769,0.9908,-0.1569,0.995
28.261000,-0.1710,0.9791,-0.1628,0.984
28.271000,-0.0674,0.9224,-0.0494,0.893
28.281000,0.1201,0.8921,-0.0621,0.855
28.292000,0.2324,0.8647,-0.0308,0.840
28.301000,0.2510,0.8813,-0.0378,0.860
28.312000,0.2628,0.9058,-0.0543,0.888
28.330000,0.2598,0.9195,-0.0680,0.901
28.332000,0.2090,0.9370,-0.0983,0.913
28.342000,0.1709,0.9673,-0.1384,0.943
28.351000,0.1465,1.0026,-0.1540,0.978
28.361000,0.1396,1.0289,-0.1736,1.007
28.373000,0.1455,1.0602,-0.1882,1.041
28.381000,0.1250,1.0621,-0.2048,1.045
28.392000,0.1171,1.0709,-0.2018,1.052
28.401000,0.1064,1.0758,-0.1921,1.055
28.411000,0.0810,1.0602,-0.1794,1.036
28.430000,0.0577,1.0592,-0.1667,1.033
28.431000,0.0391,1.0543,-0.1228,1.022
28.441000,0.0147,1.0446,-0.1208,1.013
28.451000,0.0127,1.0465,-0.1149,1.014
28.462000,0.0186,1.0357,-0.1179,1.004
28.472000,0.0352,1.0241,-0.1140,0.991
28.481000,0.0176,1.0035,-0.0865,0.968
28.491000,0.0019,0.9820,-0.0729,0.946
28.509000,-0.0772,0.9576,-0.0905,0.933
28.512000,-0.1036,0.9654,-0.1442,0.953
28.521000,-0.0459,0.9849,-0.0914,0.956
28.531000,-0.0039,0.9693,-0.0739,0.934
28.541000,-0.0176,0.9272,-0.0914,0.896
28.553000,-0.0498,0.9214,-0.1217,0.898
28.561000,-0.0645,0.9449,-0.1452,0.927
28.571000,-0.0303,0.9556,-0.1228,0.929
28.581000,-0.0049,0.9458,-0.1198,0.917
28.592000,-0.0176,0.9332,-0.1277,0.907
28.607000,-0.0284,0.9341,-0.1422,0.911
28.612000,-0.0313,0.9400,-0.1286,0.915
28.624000,-0.0264,0.9430,-0.1217,0.916
28.632000,-0.0049,0.9488,-0.1061,0.918
28.641000,0.0098,0.9409,-0.1002,0.908
28.652000,0.0127,0.9430,-0.0816,0.908
28.661000,-0.0137,0.9361,-0.0680,0.902
28.671000,-0.0313,0.9498,-0.0807,0.918
28.681000,0.0410,0.9722,-0.0660,0.934
28.691000,0.0947,0.9595,-0.1119,0.926
28.707000,0.0888,0.9527,-0.1140,0.920
28.717000,0.0674,0.9507,-0.0914,0.915
28.723000,0.0176,0.9624,-0.0592,0.925
28.732000,0.0030,0.9752,-0.0543,0.938
28.742000,-0.0088,0.9879,-0.0534,0.952
28.752000,-0.0039,0.9908,-0.0553,0.954
28.761000,-0.0030,0.9917,-0.0592,0.955
28.772000,-0.0440,0.9869,-0.0758,0.956
28.783000,-0.0567,0.9771,-0.0886,0.949
28.791000,-0.0235,0.9859,-0.0729,0.953
28.804000,-0.0039,0.9840,-0.0729,0.949
28.813000,-0.0244,0.9693,-0.0816,0.937
28.821000,-0.0273,0.9605,-0.0895,0.929
28.833000,-0.0547,0.9654,-0.1051,0.939
28.841000,-0.0782,0.9605,-0.1208,0.940
28.852000,-0.0664,0.9595,-0.1091,0.936
28.861000,-0.0293,0.9624,-0.0876,0.931
28.872000,0.0039,0.9517,-0.0523,0.915
28.885000,-0.0137,0.9449,-0.0523,0.909
28.891000,-0.0469,0.9390,-0.0709,0.909
28.902000,-0.0704,0.9390,-0.0837,0.913
28.921000,-0.0528,0.9595,-0.0816,0.931
28.934000,0.0068,0.9879,-0.0709,0.952
28.935000,0.0049,0.9947,-0.0973,0.961
28.941000,-0.0039,1.0133,-0.1345,0.985
28.952000,0.0019,1.0583,-0.2654,1.056
28.962000,0.2579,1.1599,-0.3983,1.206
28.971000,0.8149,1.2782,-0.1354,1.451
28.982000,1.0621,1.3172,0.2378,1.631
28.991000,0.8052,1.1745,0.1254,1.355
29.002000,0.1641,0.9869,-0.0465,0.952
29.024000,-0.1417,0.9449,-0.0876,0.933
29.030000,-0.2609,0.9204,-0.2253,0.969
29.035000,-0.1417,0.8882,-0.2566,0.913
29.042000,0.1045,0.8785,-0.1559,0.854
29.057000,0.2228,0.8764,-0.0348,0.850
29.063000,0.1485,0.8843,-0.0572,0.849
29.071000,0.0147,0.9361,-0.0944,0.902
29.083000,0.0674,1.1100,-0.1941,1.088
29.091000,0.1015,1.2547,-0.1764,1.228
29.101000,0.0137,1.1999,-0.0905,1.164
29.118000,-0.0508,1.0094,-0.1305,0.986
29.126000,0.1005,0.8980,-0.1785,0.878
29.132000,0.1387,0.8911,-0.2293,0.886
29.142000,0.0606,0.9351,-0.2039,0.919
29.152000,0.0381,0.9771,-0.1892,0.957
29.162000,0.0888,0.9966,-0.2224,0.983
29.171000,0.1015,0.9722,-0.2370,0.964
29.181000,0.0615,0.9488,-0.2097,0.934
29.192000,0.0371,0.9556,-0.1774,0.934
29.201000,0.0469,0.9635,-0.1794,0.942
29.211000,0.0684,0.9742,-0.1667,0.949
29.222000,0.0879,0.9820,-0.1628,0.957
29.244000,0.1142,0.9771,-0.1599,0.952
29.245000,0.1494,0.9712,-0.1755,0.952
29.251000,0.1611,0.9488,-0.2439,0.947
29.261000,0.1485,0.9468,-0.2742,0.953
29.271000,0.1201,0.9527,-0.3290,0.974
29.281000,0.0205,0.9498,-0.2624,0.950
29.292000,-0.0371,0.9595,-0.2479,0.960
29.301000,-0.0244,0.9722,-0.2214,0.964
29.312000,0.0156,0.9733,-0.1618,0.949
29.330000,0.0440,0.9703,-0.1618,0.945
29.333000,0.0117,0.9663,-0.1247,0.936
29.342000,0.0088,0.9615,-0.1277,0.932
29.351000,-0.0322,0.9586,-0.1462,0.936
29.362000,-0.0890,0.9547,-0.1911,0.949
29.374000,-0.1123,0.9595,-0.2078,0.961
29.381000,-0.1212,0.9635,-0.2067,0.967
29.394000,-0.0890,0.9684,-0.1872,0.961
29.401000,-0.0508,0.9566,-0.1794,0.943
29.413000,-0.0342,0.9468,-0.1745,0.930
29.423000,-0.0792,0.9468,-0.1960,0.941
29.431000,-0.1046,0.9595,-0.1813,0.954
29.442000,-0.1212,0.9644,-0.1804,0.962
29.451000,-0.0860,0.9684,-0.1569,0.955
29.462000,-0.0352,0.9615,-0.1580,0.941
29.473000,-0.0264,0.9507,-0.1764,0.933
29.481000,-0.0420,0.9507,-0.1892,0.938
29.491000,-0.0929,0.9488,-0.2107,0.948
29.502000,-0.0997,0.9576,-0.2018,0.956
29.518000,-0.0615,0.9586,-0.1794,0.946
29.523000,-0.0361,0.9576,-0.1667,0.939
29.531000,0.0039,0.9605,-0.1716,0.939
29.541000,0.0235,0.9654,-0.1921,0.947
29.553000,0.0156,0.9624,-0.2048,0.948
29.561000,0.0000,0.9498,-0.2185,0.940
29.572000,-0.0518,0.9400,-0.2234,0.937
29.581000,-0.0733,0.9537,-0.2146,0.951
29.591000,-0.0752,0.9576,-0.1980,0.951
29.607000,-0.0615,0.9537,-0.1853,0.942
29.612000,-0.0430,0.9566,-0.1687,0.939
29.622000,-0.0361,0.9663,-0.1608,0.947
29.633000,-0.0430,0.9586,-0.1785,0.943
29.641000,-0.0987,0.9488,-0.2253,0.953
29.652000,-0.1085,0.9468,-0.2488,0.959
29.661000,-0.1046,0.9430,-0.2272,0.949
29.671000,-0.1163,0.9507,-0.2088,0.954
29.681000,-0.0948,0.9644,-0.1902,0.959
29.691000,-0.0547,0.9654,-0.1638,0.949
29.707000,-0.0645,0.9547,-0.1667,0.940
29.717000,-0.1104,0.9547,-0.1999,0.955
29.722000,-0.1163,0.9556,-0.2185,0.961
29.733000,-0.1407,0.9507,-0.2204,0.962
29.741000,-0.1437,0.9468,-0.2107,0.956
29.752000,-0.1085,0.9537,-0.1921,0.951
29.761000,-0.0782,0.9566,-0.1853,0.948
29.771000,-0.0674,0.9605,-0.1794,0.949
29.784000,-0.0684,0.9547,-0.1862,0.944
29.791000,-0.0869,0.9468,-0.2018,0.943
29.801000,-0.1221,0.9488,-0.2146,0.955
29.811000,-0.1251,0.9517,-0.2078,0.956
29.822000,-0.0899,0.9615,-0.1882,0.955
29.835000,-0.0645,0.9644,-0.1813,0.952
29.841000,-0.0596,0.9605,-0.1785,0.947
29.851000,-0.0743,0.9595,-0.1892,0.951
29.861000,-0.0929,0.9556,-0.1921,0.951
29.872000,-0.1134,0.9537,-0.2048,0.955
29.883000,-0.1349,0.9576,-0.1921,0.961
29.892000,-0.1398,0.9595,-0.1892,0.963
29.901000,-0.1251,0.9615,-0.1755,0.959
29.912000,-0.1309,0.9635,-0.1580,0.959
29.931000,-0.1368,0.9752,-0.1736,0.974
29.932000,-0.1398,0.9820,-0.1823,0.983
29.942000,-0.1720,0.9898,-0.2165,1.005
29.952000,-0.1964,0.9996,-0.2566,1.030
29.967000,-0.1935,0.9733,-0.2644,1.007
29.973000,-0.1730,0.9663,-0.2165,0.983
29.982000,-0.0948,0.9517,-0.1335,0.936
29.991000,-0.0664,0.9479,-0.1315,0.928
30.002000,-0.1281,0.9547,-0.1433,0.947
30.021000,-0.1446,0.9771,-0.1237,0.969
30.022000,-0.1593,0.9781,-0.1168,0.973
30.037000,-0.1877,0.9654,-0.1277,0.969
30.045000,-0.2052,0.9507,-0.1364,0.961
30.052000,-0.2033,0.9341,-0.1324,0.944
30.065000,-0.1954,0.9439,-0.1373,0.952
30.072000,-0.1710,0.9381,-0.1305,0.939
30.082000,-0.1622,0.9370,-0.1324,0.936
30.091000,-0.1554,0.9390,-0.1179,0.934
30.103000,-0.1535,0.9488,-0.1277,0.945
30.118000,-0.1417,0.9479,-0.1042,0.938
30.127000,-0.1437,0.9547,-0.1002,0.944
30.132000,-0.1427,0.9605,-0.0954,0.949
30.145000,-0.1407,0.9537,-0.1022,0.943
30.152000,-0.1378,0.9654,-0.0983,0.953
30.163000,-0.1290,0.9673,-0.0827,0.951
30.171000,-0.1192,0.9742,-0.0876,0.957
30.182000,-0.1349,0.9673,-0.0944,0.954
30.194000,-0.1407,0.9781,-0.0856,0.965
30.201000,-0.1398,0.9752,-0.0846,0.962
30.226000,-0.1671,0.9439,-0.1002,0.940
30.232000,-0.1710,0.9351,-0.1228,0.935
30.246000,-0.2071,0.9488,-0.1413,0.961
30.254000,-0.2101,0.9488,-0.1501,0.963
30.266000,-0.2003,0.9439,-0.1364,0.953
30.272000,-0.1808,0.9341,-0.1540,0.942
30.283000,-0.1632,0.9234,-0.1305,0.923
30.293000,-0.1486,0.9253,-0.0768,0.915
30.302000,-0.1476,0.9390,-0.0816,0.928
30.312000,-0.1563,0.9507,-0.0709,0.940
30.326000,-0.1476,0.9644,-0.0436,0.950
30.334000,-0.1358,0.9722,-0.0171,0.953
30.345000,-0.1427,0.9752,-0.0182,0.958
30.353000,-0.1544,0.9673,-0.0152,0.953
30.363000,-0.1417,0.9810,-0.0123,0.963
30.383000,-0.1417,0.9733,-0.0094,0.955
30.385000,-0.1603,0.9663,-0.0378,0.954
30.396000,-0.1730,0.9684,-0.0494,0.960
30.402000,-0.1769,0.9635,-0.0504,0.956
30.412000,-0.1710,0.9566,-0.0670,0.949
30.425000,-0.1671,0.9488,-0.0660,0.941
30.437000,-0.1603,0.9479,-0.0660,0.938
30.457000,-0.1622,0.9605,-0.0797,0.952
30.459000,-0.1584,0.9663,-0.0670,0.956
30.464000,-0.1759,0.9654,-0.0700,0.959
30.476000,-0.1671,0.9703,-0.0651,0.961
30.484000,-0.1642,0.9712,-0.0611,0.961
30.506000,-0.1769,0.9615,-0.0690,0.956
30.507000,-0.1769,0.9537,-0.0651,0.948
30.513000,-0.1681,0.9498,-0.0455,0.940
30.523000,-0.1632,0.9615,-0.0465,0.951
30.536000,-0.1700,0.9635,-0.0308,0.953
30.546000,-0.1642,0.9722,-0.0015,0.960
30.556000,-0.1584,0.9673,0.0267,0.953
30.566000,-0.1535,0.9624,0.0413,0.948
30.576000,-0.1270,0.9733,0.0981,0.956
30.582000,-0.0890,1.0026,0.1107,0.979
30.595000,-0.0967,0.9996,0.0912,0.975
30.609000,-0.1505,0.9938,-0.0162,0.978
30.613000,-0.1691,0.9869,-0.0523,0.977
30.633000,-0.1866,0.9733,-0.0758,0.970
30.656000,-0.1954,0.9722,-0.1002,0.974
30.657000,-0.1954,0.9722,-0.1002,0.974
30.657000,-0.1573,0.9752,-0.0876,0.966
30.663000,-0.1192,0.9771,-0.0778,0.959
30.674000,-0.0929,0.9801,-0.0367,0.954
30.689000,-0.0958,0.9879,-0.0416,0.962
30.705000,-0.1172,0.9928,-0.0455,0.971
30.705000,-0.1319,0.9898,-0.0504,0.971
30.711000,-0.1476,0.9938,-0.0436,0.978
30.735000,-0.1192,0.9869,-0.0553,0.966
30.738000,-0.0831,0.9488,-0.0240,0.920
30.747000,-0.1309,0.9409,-0.0514,0.923
30.752000,-0.1456,0.9527,-0.0133,0.936
30.768000,-0.1456,0.9624,-0.0171,0.946
30.776000,-0.1622,0.9537,-0.0289,0.942
30.784000,-0.1808,0.9547,-0.0436,0.948
30.807000,-0.1886,0.9742,-0.0436,0.969
30.808000,-0.1789,0.9712,-0.0406,0.964
30.812000,-0.1798,0.9810,-0.0426,0.973
30.821000,-0.1817,0.9820,-0.0504,0.975
30.844000,-0.1769,0.9761,-0.0562,0.969
30.854000,-0.1700,0.9624,-0.0611,0.954
30.856000,-0.1691,0.9566,-0.0641,0.949
30.866000,-0.1817,0.9537,-0.0660,0.949
30.871000,-0.1974,0.9556,-0.0856,0.957
30.882000,-0.1847,0.9605,-0.0748,0.957
30.891000,-0.1700,0.9722,-0.0700,0.964
30.901000,-0.1407,0.9673,-0.0534,0.951
30.912000,-0.1535,0.9586,-0.0709,0.947
30.923000,-0.1584,0.9615,-0.0494,0.950
30.939000,-0.1652,0.9615,-0.0543,0.952
30.941000,-0.1730,0.9547,-0.0572,0.947
30.954000,-0.1838,0.9498,-0.0494,0.945
30.966000,-0.1857,0.9527,-0.0299,0.947
30.971000,-0.1769,0.9556,-0.0133,0.947
30.982000,-0.1730,0.9605,-0.0152,0.951
30.991000,-0.1740,0.9566,-0.0133,0.947
31.001000,-0.1847,0.9635,-0.0026,0.956
31.019000,-0.1915,0.9537,0.0043,0.949
31.029000,-0.2287,0.9517,-0.0006,0.958
31.032000,-0.2472,0.9635,-0.0045,0.975
31.041000,-0.2336,0.9673,0.0034,0.974
31.051000,-0.2062,0.9684,0.0023,0.967
31.062000,-0.1671,0.9752,0.0326,0.963
31.074000,-0.1622,0.9771,0.0189,0.964
31.081000,-0.1603,0.9859,0.0277,0.972
31.092000,-0.1622,0.9830,0.0121,0.969
31.101000,-0.1710,0.9830,0.0034,0.972
31.117000,-0.1769,0.9801,-0.0171,0.971
31.130000,-0.1700,0.9644,-0.0465,0.955
31.132000,-0.1700,0.9644,-0.0465,0.955
31.143000,-0.1632,0.9663,-0.0543,0.956
31.151000,-0.1603,0.9624,-0.0523,0.951
31.162000,-0.1612,0.9635,-0.0514,0.952
31.172000,-0.1505,0.9605,-0.0299,0.946
31.182000,-0.1456,0.9527,-0.0201,0.937
31.193000,-0.1544,0.9479,-0.0171,0.934
31.204000,-0.1681,0.9556,-0.0143,0.945
31.212000,-0.1769,0.9615,-0.0074,0.952
31.222000,-0.1730,0.9673,-0.0035,0.957
31.232000,-0.1603,0.9624,-0.0133,0.949
31.250000,-0.1642,0.9556,-0.0211,0.944
31.252000,-0.1700,0.9615,-0.0260,0.951
31.266000,-0.1779,0.9654,-0.0269,0.957
31.272000,-0.1935,0.9673,-0.0378,0.964
31.281000,-0.1817,0.9624,-0.0348,0.956
31.295000,-0.1838,0.9605,-0.0329,0.954
31.303000,-0.1691,0.9752,-0.0318,0.965
31.312000,-0.1584,0.9654,-0.0387,0.953
31.322000,-0.1612,0.9693,-0.0308,0.957
31.336000,-0.1573,0.9712,-0.0250,0.958
31.356000,-0.1622,0.9781,-0.0269,0.965
31.357000,-0.1632,0.9673,-0.0387,0.956
31.361000,-0.1573,0.9654,-0.0357,0.952
31.374000,-0.1730,0.9654,-0.0416,0.957
31.382000,-0.1866,0.9712,-0.0387,0.966
31.392000,-0.1838,0.9712,-0.0426,0.965
31.401000,-0.1691,0.9673,-0.0357,0.957
31.413000,-0.1573,0.9654,-0.0289,0.952
31.435000,-0.1671,0.9615,-0.0250,0.951
31.437000,-0.1622,0.9733,-0.0338,0.961
31.449000,-0.1652,0.9586,-0.0387,0.948
31.459000,-0.1740,0.9595,-0.0465,0.951
31.468000,-0.1749,0.9663,-0.0416,0.958
31.474000,-0.1740,0.9684,-0.0387,0.959
31.482000,-0.1671,0.9644,-0.0446,0.954
31.501000,-0.1584,0.9654,-0.0348,0.953
31.506000,-0.1524,0.9703,-0.0329,0.956
31.512000,-0.1603,0.9654,-0.0387,0.953
31.528000,-0.1730,0.9673,-0.0641,0.960
31.532000,-0.1769,0.9635,-0.0660,0.957
31.551000,-0.1779,0.9624,-0.0621,0.956
31.553000,-0.1671,0.9605,-0.0562,0.951
31.563000,-0.1681,0.9663,-0.0592,0.957
31.573000,-0.1730,0.9712,-0.0485,0.963
31.582000,-0.1593,0.9693,-0.0455,0.957
31.592000,-0.1456,0.9684,-0.0406,0.953
31.604000,-0.1554,0.9693,-0.0611,0.957
31.615000,-0.1652,0.9663,-0.0572,0.957
31.624000,-0.1681,0.9752,-0.0748,0.967
31.631000,-0.1603,0.9673,-0.0709,0.957
31.643000,-0.1661,0.9703,-0.0572,0.961
31.658000,-0.1671,0.9537,-0.0719,0.946
31.661000,-0.1661,0.9537,-0.0690,0.945
31.671000,-0.1691,0.9576,-0.0670,0.950
31.681000,-0.1710,0.9547,-0.0651,0.947
31.691000,-0.1759,0.9605,-0.0719,0.955
31.703000,-0.1749,0.9595,-0.0611,0.953
31.711000,-0.1573,0.9605,-0.0397,0.948
31.724000,-0.1524,0.9644,-0.0416,0.951
31.731000,-0.1535,0.9684,-0.0338,0.954
31.741000,-0.1368,0.9654,-0.0250,0.947
31.758000,-0.1358,0.9635,-0.0338,0.945
31.761000,-0.1456,0.9703,-0.0329,0.954
31.771000,-0.1652,0.9742,-0.0485,0.963
31.784000,-0.1563,0.9712,-0.0611,0.959
31.791000,-0.1554,0.9703,-0.0680,0.959
31.801000,-0.1535,0.9654,-0.0788,0.955
31.811000,-0.1661,0.9663,-0.0973,0.961
31.821000,-0.1535,0.9644,-0.0807,0.954
31.840000,-0.1632,0.9673,-0.0914,0.960
31.847000,-0.1671,0.9733,-0.0973,0.967
31.857000,-0.1671,0.9635,-0.0865,0.957
31.861000,-0.1622,0.9654,-0.0778,0.957
31.871000,-0.1632,0.9615,-0.0816,0.953
31.882000,-0.1612,0.9654,-0.0797,0.957
31.891000,-0.1603,0.9712,-0.0797,0.962
31.901000,-0.1710,0.9733,-0.0837,0.967
31.911000,-0.1740,0.9663,-0.0846,0.961
31.921000,-0.1661,0.9654,-0.0914,0.959
31.938000,-0.1710,0.9605,-0.0827,0.955
31.944000,-0.1720,0.9684,-0.0954,0.964
31.957000,-0.1730,0.9624,-0.0846,0.957
31.966000,-0.1710,0.9605,-0.0816,0.954
31.971000,-0.1661,0.9615,-0.0788,0.954
31.982000,-0.1554,0.9635,-0.0748,0.953
31.991000,-0.1603,0.9663,-0.0865,0.958
32.001000,-0.1642,0.9752,-0.1100,0.970
32.014000,-0.1740,0.9605,-0.1149,0.959
32.021000,-0.1671,0.9576,-0.1091,0.954
32.032000,-0.1759,0.9615,-0.1130,0.960
32.041000,-0.1866,0.9624,-0.1081,0.963
32.052000,-0.1808,0.9576,-0.1022,0.956
32.069000,-0.1769,0.9635,-0.0944,0.960
32.071000,-0.1603,0.9673,-0.0827,0.959
32.081000,-0.1661,0.9635,-0.0816,0.956
32.091000,-0.1700,0.9663,-0.0748,0.959
32.101000,-0.1700,0.9615,-0.0924,0.956
32.112000,-0.1798,0.9576,-0.1012,0.956
32.121000,-0.1789,0.9586,-0.1140,0.958
32.132000,-0.1700,0.9586,-0.1130,0.956
32.141000,-0.1652,0.9595,-0.1168,0.956
32.152000,-0.1691,0.9605,-0.1091,0.957
32.167000,-0.1700,0.9644,-0.1119,0.961
32.171000,-0.1622,0.9615,-0.1110,0.957
32.182000,-0.1769,0.9615,-0.1100,0.960
32.194000,-0.1817,0.9605,-0.1032,0.960
32.201000,-0.1720,0.9644,-0.0983,0.960
32.213000,-0.1612,0.9615,-0.0924,0.954
32.221000,-0.1584,0.9586,-0.0954,0.951
32.232000,-0.1710,0.9635,-0.1051,0.960
32.249000,-0.1710,0.9635,-0.1061,0.960
32.252000,-0.1652,0.9566,-0.0914,0.950
32.263000,-0.1769,0.9586,-0.1070,0.957
32.271000,-0.1828,0.9624,-0.1091,0.962
32.281000,-0.1759,0.9595,-0.1149,0.959
32.294000,-0.1632,0.9576,-0.1119,0.953
32.301000,-0.1632,0.9605,-0.1140,0.956
32.313000,-0.1789,0.9635,-0.1179,0.964
32.321000,-0.1817,0.9576,-0.1188,0.959
32.331000,-0.1661,0.9605,-0.1012,0.955
32.349000,-0.1486,0.9615,-0.0837,0.950
32.358000,-0.1437,0.9547,-0.0865,0.943
32.368000,-0.1544,0.9547,-0.0973,0.946
32.372000,-0.1798,0.9635,-0.1179,0.964
32.382000,-0.1759,0.9673,-0.1188,0.967
32.392000,-0.1749,0.9556,-0.1188,0.955
32.401000,-0.1749,0.9654,-0.1217,0.965
32.415000,-0.1700,0.9644,-0.1140,0.962
32.425000,-0.1671,0.9624,-0.1119,0.959
32.431000,-0.1573,0.9615,-0.1119,0.956
32.446000,-0.1563,0.9624,-0.1081,0.956
32.454000,-0.1700,0.9595,-0.1179,0.957
32.461000,-0.1720,0.9576,-0.1149,0.956
32.474000,-0.1603,0.9586,-0.1091,0.953
32.481000,-0.1632,0.9556,-0.1149,0.952
32.492000,-0.1730,0.9586,-0.1217,0.958
32.501000,-0.1710,0.9537,-0.1179,0.952
32.512000,-0.1632,0.9576,-0.1119,0.953
32.525000,-0.1671,0.9635,-0.1149,0.960
32.531000,-0.1769,0.9663,-0.1149,0.965
32.542000,-0.1730,0.9586,-0.1149,0.957
32.551000,-0.1661,0.9537,-0.1159,0.951
32.562000,-0.1554,0.9644,-0.1002,0.956
32.571000,-0.1632,0.9654,-0.1110,0.961
32.581000,-0.1798,0.9654,-0.1228,0.966
32.591000,-0.1789,0.9517,-0.1130,0.952
32.602000,-0.1661,0.9556,-0.1110,0.952
32.611000,-0.1486,0.9624,-0.1051,0.954
32.622000,-0.1642,0.9644,-0.1179,0.961
32.631000,-0.1749,0.9605,-0.1247,0.961
32.642000,-0.1730,0.9595,-0.1140,0.958
32.656000,-0.1603,0.9595,-0.1208,0.956
32.661000,-0.1437,0.9517,-0.1012,0.942
32.671000,-0.1612,0.9624,-0.1217,0.959
32.681000,-0.1886,0.9586,-0.1140,0.961
32.691000,-0.1857,0.9576,-0.1022,0.958
32.704000,-0.1691,0.9654,-0.1140,0.962
32.711000,-0.1652,0.9595,-0.1100,0.955
32.722000,-0.1622,0.9605,-0.1159,0.956
32.731000,-0.1720,0.9595,-0.1188,0.958
32.746000,-0.1681,0.9635,-0.1140,0.960
