time,gFx,gFy,gFz,TgF
5.597000,-0.2492,0.5335,0.8740,1.042
5.607000,-0.2101,0.5324,0.8750,1.031
5.617000,-0.1828,0.5433,0.8779,1.031
5.634000,-0.1202,0.5335,0.8710,1.007
5.637000,-0.1202,0.5335,0.8710,1.007
5.647000,-0.1153,0.5384,0.8603,0.999
5.658000,-0.1241,0.5647,0.8349,0.993
5.669000,-0.1251,0.5706,0.8124,0.978
5.677000,-0.1388,0.5745,0.7929,0.967
5.689000,-0.1573,0.5618,0.7655,0.942
5.697000,-0.1632,0.5647,0.7685,0.948
5.707000,-0.1789,0.5687,0.7606,0.948
5.723000,-0.1642,0.5735,0.7645,0.950
5.742000,-0.1339,0.5794,0.7489,0.934
5.745000,-0.1172,0.5813,0.7528,0.934
5.747000,-0.0978,0.5872,0.7538,0.935
5.757000,-0.0762,0.6067,0.7538,0.943
5.767000,-0.0587,0.6234,0.7596,0.955
5.777000,-0.0538,0.6292,0.7499,0.950
5.787000,-0.0459,0.6458,0.7391,0.951
5.798000,-0.0382,0.6566,0.7215,0.944
5.807000,-0.0352,0.6537,0.7196,0.940
5.822000,-0.0254,0.6527,0.7254,0.943
5.840000,-0.0059,0.6360,0.7059,0.916
5.841000,-0.0030,0.6449,0.7059,0.921
5.850000,0.0068,0.6488,0.6883,0.910
5.860000,0.0235,0.6751,0.6697,0.913
5.870000,0.0449,0.6937,0.6150,0.888
5.877000,0.0391,0.7191,0.5994,0.896
5.888000,0.0293,0.7289,0.5691,0.885
5.900000,0.0284,0.7357,0.5486,0.877
5.906000,0.0391,0.7641,0.5524,0.902
5.917000,0.0761,0.7885,0.5114,0.898
5.927000,0.0986,0.7905,0.4772,0.881
5.939000,0.1231,0.7934,0.4322,0.862
5.958000,0.1191,0.7905,0.4079,0.848
5.960000,0.1162,0.7865,0.3639,0.824
5.970000,0.1142,0.7885,0.3492,0.820
5.977000,0.1280,0.8081,0.3082,0.823
5.991000,0.1474,0.8667,0.2798,0.870
5.998000,0.1426,0.8892,0.2788,0.891
6.007000,0.1543,0.9116,0.2612,0.908
6.018000,0.1719,0.9214,0.2534,0.917
6.039000,0.2070,0.9381,0.2329,0.933
6.047000,0.2217,0.9458,0.2368,0.943
6.047000,0.2315,0.9712,0.2123,0.964
6.060000,0.2364,0.9938,0.1918,0.983
6.067000,0.2354,1.0006,0.1762,0.986
6.079000,0.2266,1.0103,0.1733,0.994
6.087000,0.2354,1.0289,0.1626,1.012
6.097000,0.2335,1.0485,0.1479,1.029
6.106000,0.2433,1.0788,0.1273,1.057
6.117000,0.2559,1.0905,0.1156,1.070
6.134000,0.2608,1.1198,0.0902,1.097
6.137000,0.2696,1.1286,0.0872,1.107
6.153000,0.2745,1.1433,0.0804,1.122
6.156000,0.2852,1.1648,0.0618,1.144
6.168000,0.2823,1.2039,0.0404,1.181
6.181000,0.2833,1.2273,0.0433,1.205
6.187000,0.2696,1.2391,0.0374,1.214
6.198000,0.2569,1.2537,0.0531,1.227
6.212000,0.2540,1.2517,0.0511,1.224
6.217000,0.2736,1.2528,0.0501,1.228
6.229000,0.2764,1.2419,0.0521,1.218
6.237000,0.2833,1.1999,0.0443,1.178
6.249000,0.2784,1.1452,0.0355,1.123
6.261000,0.2520,1.0827,0.0053,1.056
6.270000,0.2207,1.0495,-0.0260,1.019
6.279000,0.1827,1.0329,-0.0514,0.999
6.287000,0.1767,1.0103,-0.0641,0.977
6.299000,0.1523,0.9771,-0.0690,0.942
6.310000,0.1543,0.9576,-0.0660,0.923
6.317000,0.1631,0.9458,-0.0474,0.911
6.328000,0.1719,0.9381,-0.0446,0.904
6.337000,0.1758,0.9439,-0.0436,0.910
6.350000,0.1885,0.9488,-0.0338,0.916
6.359000,0.1816,0.9547,-0.0367,0.921
6.369000,0.1729,0.9556,-0.0446,0.921
6.378000,0.1690,0.9419,-0.0729,0.909
6.390000,0.1670,0.9458,-0.0827,0.914
6.399000,0.1416,0.9430,-0.0973,0.911
6.409000,0.1338,0.9458,-0.1149,0.915
6.417000,0.1211,0.9370,-0.1081,0.905
6.427000,0.1054,0.9312,-0.1198,0.900
6.437000,0.0888,0.9293,-0.1081,0.896
6.454000,0.0722,0.9361,-0.0983,0.901
6.457000,0.0635,0.9458,-0.1051,0.912
6.466000,0.0577,0.9595,-0.1110,0.926
6.477000,0.0489,0.9791,-0.1119,0.946
6.489000,0.0566,1.0026,-0.1354,0.972
6.497000,0.0479,1.0367,-0.1520,1.009
6.507000,0.0284,1.0436,-0.1706,1.019
6.516000,0.0186,1.0455,-0.1471,1.018
6.527000,-0.0039,1.0231,-0.1179,0.993
6.547000,0.0068,0.9947,-0.1032,0.962
6.548000,-0.0528,0.9761,-0.0474,0.944
6.557000,-0.1954,1.0094,-0.2987,1.051
6.567000,0.1748,1.1608,-0.3709,1.188
6.577000,0.4748,1.2263,-0.0592,1.254
6.590000,0.2950,1.2332,-0.0709,1.215
6.597000,0.2823,1.2615,-0.1256,1.246
6.610000,0.3996,1.3153,-0.1706,1.328
6.626000,0.4562,1.4990,-0.2302,1.527
6.634000,0.4045,1.7061,-0.3729,1.741
6.649000,0.2296,1.8293,-0.5234,1.873
6.652000,-0.0068,1.5928,-0.1892,1.566
6.657000,-0.1515,0.9214,-0.0162,0.908
6.669000,-0.1309,0.4836,-0.0299,0.487
6.676000,-0.0967,0.4924,-0.1217,0.499
6.689000,-0.0684,0.7416,-0.2018,0.745
6.697000,-0.0352,0.9263,-0.2879,0.940
6.707000,0.1211,1.0914,-0.3983,1.128
6.726000,0.1797,1.1834,-0.3182,1.194
6.730000,0.0664,1.1511,-0.1324,1.119
6.743000,-0.0049,1.1071,-0.0983,1.074
6.746000,-0.1466,0.9820,-0.1892,0.986
6.759000,-0.0391,0.8843,-0.2810,0.899
6.770000,0.0547,0.9018,-0.3378,0.929
6.777000,0.0703,0.9253,-0.3201,0.944
6.790000,0.0606,0.9498,-0.1755,0.927
6.798000,-0.1251,0.9752,-0.1813,0.973
6.808000,-0.1877,1.0318,-0.1872,1.042
6.825000,-0.1779,1.0094,-0.2127,1.024
6.827000,-0.1358,0.9605,-0.2381,0.974
6.848000,-0.1192,0.9566,-0.2293,0.965
6.850000,-0.1330,0.9722,-0.2204,0.980
6.856000,-0.1476,0.9917,-0.2078,0.999
6.867000,-0.1407,0.9810,-0.1999,0.986
6.877000,-0.0772,0.9488,-0.1882,0.941
6.890000,-0.0762,0.9370,-0.1970,0.931
6.900000,-0.0997,0.9654,-0.2097,0.965
6.909000,-0.1007,0.9722,-0.2029,0.970
6.927000,-0.0841,0.9693,-0.1990,0.964
6.929000,-0.0772,0.9576,-0.2097,0.954
6.937000,-0.0948,0.9605,-0.2214,0.962
6.948000,-0.1281,0.9644,-0.2400,0.977
6.956000,-0.1349,0.9488,-0.2390,0.963
6.970000,-0.1710,0.9703,-0.2517,0.995
6.977000,-0.1798,0.9712,-0.2449,0.996
6.987000,-0.1652,0.9684,-0.2410,0.989
7.008000,-0.1300,0.9479,-0.2204,0.957
7.011000,-0.1261,0.9458,-0.2204,0.954
7.017000,-0.1378,0.9479,-0.2156,0.957
7.038000,-0.1476,0.9576,-0.1834,0.961
7.039000,-0.1573,0.9654,-0.1531,0.966
7.060000,-0.1437,0.9693,-0.1168,0.961
7.061000,-0.1192,0.9663,-0.0963,0.950
7.066000,-0.1163,0.9586,-0.0837,0.940
7.078000,-0.1417,0.9635,-0.1130,0.954
7.089000,-0.1681,0.9586,-0.1433,0.960
7.097000,-0.1954,0.9733,-0.1540,0.983
7.107000,-0.1642,0.9537,-0.1696,0.959
7.117000,-0.1456,0.9449,-0.1599,0.944
7.135000,-0.1476,0.9752,-0.1638,0.975
7.137000,-0.1398,0.9693,-0.1677,0.968
7.147000,-0.1437,0.9449,-0.1960,0.951
7.157000,-0.1798,0.9566,-0.1941,0.971
7.167000,-0.1612,0.9663,-0.1550,0.968
7.177000,-0.1407,0.9556,-0.1247,0.948
7.189000,-0.1172,0.9576,-0.1149,0.943
7.197000,-0.1524,0.9624,-0.1403,0.959
7.208000,-0.1710,0.9693,-0.1599,0.974
7.217000,-0.1681,0.9586,-0.1550,0.962
7.244000,-0.1730,0.9684,-0.1569,0.973
7.247000,-0.1720,0.9703,-0.1618,0.975
7.258000,-0.1456,0.9684,-0.1706,0.969
7.269000,-0.0782,0.9537,-0.1422,0.937
7.277000,-0.0557,0.9576,-0.1520,0.939
7.287000,-0.0811,0.9693,-0.1785,0.959
7.297000,-0.0948,0.9615,-0.1843,0.955
7.309000,-0.1554,0.9771,-0.2097,0.988
7.316000,-0.1573,0.9761,-0.1999,0.985
7.328000,-0.1300,0.9654,-0.1872,0.966
7.345000,-0.1319,0.9635,-0.1452,0.957
7.354000,-0.1319,0.9635,-0.1442,0.956
7.364000,-0.0850,0.9576,-0.1198,0.938
7.367000,-0.0850,0.9576,-0.1256,0.939
7.376000,-0.1544,0.9712,-0.1168,0.965
7.390000,-0.1896,0.9712,-0.1002,0.972
7.397000,-0.1817,0.9684,-0.1119,0.968
7.410000,-0.1847,0.9761,-0.0954,0.974
7.417000,-0.1700,0.9722,-0.0914,0.967
7.428000,-0.1622,0.9654,-0.1100,0.960
7.437000,-0.1838,0.9801,-0.1217,0.981
7.450000,-0.2052,0.9957,-0.1130,1.001
7.459000,-0.2297,0.9742,-0.1384,0.991
7.471000,-0.2639,1.0055,-0.1462,1.032
7.476000,-0.2248,0.9810,-0.1247,0.994
7.489000,-0.2062,0.9332,-0.1091,0.941
7.499000,-0.2502,0.9654,-0.1012,0.984
7.509000,-0.2511,0.9987,-0.0856,1.014
7.517000,-0.2013,0.9733,-0.0651,0.973
7.527000,-0.1926,0.9479,-0.0474,0.945
7.547000,-0.1974,0.9693,-0.0329,0.966
7.550000,-0.1798,0.9703,-0.0171,0.962
7.557000,-0.1749,0.9898,-0.0182,0.980
7.567000,-0.1779,1.0269,-0.0054,1.016
7.577000,-0.1700,1.0446,-0.0035,1.031
7.587000,-0.1652,1.0455,-0.0123,1.031
7.597000,-0.1456,1.0602,-0.0123,1.041
7.606000,-0.1007,1.0534,-0.0035,1.026
7.617000,-0.0850,1.0329,0.0053,1.003
7.627000,-0.0615,1.0318,0.0004,0.999
7.642000,-0.0410,1.0534,-0.0015,1.018
7.650000,-0.0264,1.0387,-0.0064,1.002
7.663000,-0.0098,1.0485,-0.0152,1.010
7.672000,0.0079,1.0729,-0.0113,1.033
7.677000,-0.0010,1.0681,-0.0338,1.030
7.688000,-0.0391,1.0543,-0.0465,1.020
7.697000,-0.0489,1.0690,-0.0357,1.035
7.707000,-0.0147,1.0719,-0.0026,1.034
7.720000,-0.0215,1.0406,-0.0045,1.003
7.734000,-0.0459,1.0064,0.0023,0.972
7.743000,-0.0958,0.9684,0.0072,0.941
7.765000,-0.1593,0.9458,-0.0074,0.933
7.767000,-0.1700,0.9351,-0.0113,0.925
7.767000,-0.2023,0.9253,-0.0035,0.925
7.777000,-0.1866,0.9176,0.0004,0.913
7.789000,-0.1593,0.9127,-0.0045,0.901
7.797000,-0.0606,0.9146,0.0482,0.883
7.807000,0.0224,0.9293,0.0716,0.891
7.817000,0.0674,0.9351,0.0228,0.893
7.827000,0.1094,0.9234,-0.0308,0.883
7.837000,0.1259,0.9165,-0.0514,0.879
7.857000,0.1103,0.9087,-0.0553,0.870
7.859000,0.0703,0.9029,-0.0308,0.862
7.884000,0.0098,0.8990,0.0083,0.859
7.886000,-0.0361,0.8901,-0.0094,0.855
7.887000,-0.0557,0.8970,-0.0152,0.865
7.900000,-0.0929,0.9127,-0.0416,0.888
7.909000,-0.0909,0.9293,-0.0406,0.903
7.923000,-0.1163,0.9644,-0.0534,0.943
7.927000,-0.1144,0.9635,-0.0426,0.942
7.937000,-0.0948,0.9733,0.0023,0.946
7.958000,-0.0166,1.0309,0.0208,0.993
7.964000,0.0107,1.0446,0.0179,1.004
7.975000,0.0098,1.0455,0.0199,1.005
7.977000,-0.0176,1.0162,0.0355,0.978
7.989000,-0.0459,0.9849,0.0394,0.950
7.998000,-0.0498,0.9938,0.0131,0.959
8.009000,-0.0528,1.0015,0.0023,0.968
8.018000,-0.0636,1.0123,-0.0074,0.980
8.034000,-0.0606,1.0397,-0.0162,1.007
8.038000,-0.0899,1.0338,-0.0250,1.005
8.050000,-0.1104,1.0201,-0.0171,0.995
8.057000,-0.1192,1.0103,-0.0084,0.987
8.070000,-0.0929,1.0094,0.0150,0.981
8.084000,-0.0508,1.0133,0.0287,0.979
8.087000,-0.0147,1.0035,0.0501,0.966
8.097000,0.0391,1.0143,0.0326,0.973
8.108000,0.0381,1.0220,0.0374,0.981
8.117000,0.0117,1.0123,0.0492,0.973
8.129000,-0.0088,1.0055,0.0326,0.967
8.137000,-0.0293,1.0123,0.0423,0.976
8.147000,-0.0361,1.0211,0.0296,0.985
8.157000,-0.0440,1.0192,0.0102,0.984
8.168000,-0.0508,1.0260,0.0150,0.992
8.188000,-0.0704,1.0074,0.0121,0.976
8.190000,-0.0596,0.9840,-0.0035,0.951
8.197000,-0.0626,0.9771,-0.0211,0.945
8.207000,-0.0645,0.9712,-0.0171,0.939
8.217000,-0.0752,0.9547,-0.0211,0.925
8.230000,-0.0929,0.9517,-0.0182,0.925
8.237000,-0.0987,0.9468,-0.0074,0.921
8.247000,-0.1095,0.9409,-0.0133,0.917
8.261000,-0.1065,0.9419,-0.0123,0.918
8.270000,-0.0880,0.9430,-0.0084,0.915
8.278000,-0.0918,0.9547,-0.0192,0.928
8.287000,-0.0743,0.9869,-0.0084,0.956
8.296000,-0.0626,1.0045,-0.0143,0.972
8.309000,-0.0489,1.0241,-0.0329,0.990
8.317000,-0.0273,1.0387,-0.0387,1.003
8.333000,-0.0371,1.0299,-0.0455,0.996
8.337000,-0.0518,1.0192,-0.0436,0.986
8.347000,-0.0909,1.0103,-0.0416,0.983
8.366000,-0.0918,1.0015,-0.0387,0.975
8.374000,-0.0645,1.0103,-0.0289,0.979
8.377000,-0.0596,1.0162,-0.0308,0.984
8.387000,-0.0498,1.0201,-0.0260,0.986
8.396000,-0.0430,1.0231,-0.0152,0.988
8.407000,-0.0636,1.0015,-0.0113,0.969
8.417000,-0.1076,0.9947,-0.0182,0.970
8.427000,-0.1730,0.9908,-0.0651,0.983
8.437000,-0.2609,1.0015,-0.0973,1.021
8.447000,-0.3587,1.0182,-0.1520,1.079
8.470000,-0.3958,1.0299,-0.1198,1.100
8.472000,-0.4251,1.0133,-0.1217,1.099
8.477000,-0.0342,1.1706,-0.1433,1.144
8.490000,0.2286,1.2605,-0.2234,1.251
8.499000,0.9039,1.2957,-0.1149,1.511
8.509000,0.5599,1.0318,-0.0064,1.105
8.517000,-0.1563,0.8853,-0.0182,0.874
8.532000,-0.6538,1.0670,-0.0064,1.255
8.549000,-0.5316,1.1491,0.0746,1.262
8.550000,-0.1055,0.9977,0.1284,0.979
8.575000,0.2413,0.9097,0.0404,0.885
8.576000,0.1788,0.9752,-0.0621,0.943
8.577000,0.0381,1.0299,-0.0632,0.991
8.590000,-0.1007,0.9605,-0.1110,0.943
8.597000,-0.1123,0.9430,-0.1345,0.931
8.607000,-0.0938,0.9479,-0.1618,0.937
8.617000,-0.0626,0.9468,-0.1491,0.929
8.627000,-0.0342,0.9673,-0.1286,0.942
8.646000,0.0127,0.9673,-0.0876,0.933
8.656000,0.0459,0.9547,-0.0778,0.918
8.657000,0.0303,0.9733,-0.0201,0.933
8.667000,0.0147,0.9830,-0.0064,0.943
8.677000,-0.0010,0.9849,-0.0348,0.947
8.687000,-0.0156,0.9917,-0.0700,0.957
8.696000,-0.0147,0.9917,-0.1100,0.961
8.707000,-0.0205,0.9752,-0.1188,0.947
8.720000,-0.0117,0.9586,-0.1228,0.930
8.726000,0.0079,0.9684,-0.1482,0.942
8.744000,-0.0244,0.9771,-0.1745,0.959
8.756000,-0.0567,0.9801,-0.1755,0.965
8.757000,-0.0528,0.9801,-0.1755,0.965
8.768000,-0.0293,0.9703,-0.1589,0.949
8.777000,-0.0547,0.9654,-0.1462,0.945
8.787000,-0.0664,0.9820,-0.1364,0.962
8.796000,-0.0342,0.9977,-0.1217,0.971
8.806000,-0.0420,0.9673,-0.1237,0.942
8.818000,-0.0869,0.9576,-0.1618,0.945
8.829000,-0.1104,0.9615,-0.1755,0.956
8.839000,-0.1349,0.9635,-0.1882,0.965
8.847000,-0.1388,0.9693,-0.1794,0.970
8.857000,-0.1407,0.9595,-0.1638,0.958
8.880000,-0.1290,0.9556,-0.1501,0.949
8.881000,-0.1241,0.9615,-0.1394,0.952
8.887000,-0.1319,0.9693,-0.1324,0.960
8.899000,-0.1192,0.9654,-0.1130,0.951
8.909000,-0.1202,0.9673,-0.1315,0.956
8.922000,-0.1398,0.9693,-0.1442,0.964
8.927000,-0.1486,0.9576,-0.1462,0.955
8.938000,-0.1720,0.9576,-0.1471,0.961
8.969000,-0.1661,0.9703,-0.1580,0.973
8.971000,-0.1466,0.9684,-0.1491,0.965
8.971000,-0.1466,0.9654,-0.1491,0.962
8.993000,-0.1085,0.9752,-0.1442,0.963
8.995000,-0.1046,0.9781,-0.1452,0.965
9.002000,-0.0293,0.9712,-0.1100,0.943
9.007000,-0.0391,0.9712,-0.1540,0.950
9.017000,-0.0772,0.9458,-0.1256,0.926
9.027000,1.3876,0.1133,0.6551,1.467
9.041000,-1.4952,1.4022,-1.9218,2.836
9.054000,-0.2805,1.3758,-0.0485,1.381
9.074000,0.0655,0.7983,-0.0553,0.759
9.076000,0.0449,0.9048,-0.0914,0.870
9.078000,-0.1427,1.0514,-0.1853,1.051
9.089000,-0.2131,0.9966,-0.2067,1.020
9.099000,-0.1290,0.9722,-0.1950,0.974
9.111000,-0.1134,0.9430,-0.2039,0.945
9.119000,-0.1232,0.9566,-0.2116,0.962
9.129000,-0.1251,0.9889,-0.2400,0.999
9.137000,-0.0782,0.9801,-0.2195,0.978
9.148000,-0.0098,0.9684,-0.1862,0.951
9.159000,0.0342,0.9468,-0.1902,0.928
9.180000,0.0391,0.9615,-0.2332,0.952
9.186000,0.0030,1.0074,-0.2468,1.002
9.187000,-0.0938,0.9898,-0.2410,0.995
9.197000,-0.1221,1.0572,-0.2605,1.069
9.207000,-0.1720,1.0583,-0.2761,1.084
9.217000,-0.1828,1.0348,-0.2693,1.063
9.229000,-0.2189,1.0192,-0.1872,1.039
9.237000,-0.2521,0.9615,-0.1531,0.989
9.250000,-0.2795,0.9479,-0.1286,0.981
9.257000,-0.2365,0.9830,-0.1510,1.003
9.270000,-0.1779,0.9771,-0.1580,0.983
9.294000,-0.1554,0.9537,-0.1872,0.960
9.296000,-0.1134,0.9624,-0.1980,0.962
9.297000,-0.1368,0.9507,-0.2088,0.958
9.309000,-0.1896,0.9381,-0.1902,0.955
9.319000,-0.2434,0.9370,-0.1657,0.965
9.327000,-0.2619,0.9351,-0.1608,0.969
9.337000,-0.2746,0.9312,-0.1286,0.964
9.349000,-0.2297,0.9859,-0.0905,0.996
9.365000,-0.1847,1.0026,-0.0895,0.999
9.376000,-0.1681,1.0074,-0.0865,0.999
9.377000,-0.1573,1.0250,-0.0729,1.013
9.390000,-0.0929,1.0749,-0.0455,1.047
9.397000,-0.0518,1.0895,-0.0269,1.055
9.407000,-0.0528,1.0709,-0.0162,1.037
9.416000,-0.0762,1.0651,-0.0378,1.035
9.427000,-0.0948,1.0523,-0.0504,1.026
9.437000,-0.1202,1.0220,-0.0562,1.001
9.446000,-0.1202,1.0026,-0.0602,0.982
9.462000,-0.1016,0.9605,-0.0329,0.936
9.474000,-0.1358,0.9430,0.0083,0.924
9.477000,-0.1437,0.9390,0.0776,0.924
9.489000,-0.1104,0.9517,0.1322,0.935
9.497000,-0.0440,0.9712,0.1967,0.954
9.511000,0.0088,0.9693,0.2095,0.950
9.518000,0.0645,0.9517,0.1703,0.923
9.527000,0.0908,0.9136,0.1284,0.879
9.538000,0.0264,0.8882,0.1459,0.858
9.546000,-0.0459,0.9067,0.1195,0.879
9.557000,-0.0978,0.9293,0.0521,0.904
9.567000,-0.0909,0.9644,0.0569,0.937
9.586000,-0.0538,0.9977,0.0951,0.967
9.588000,-0.0430,1.0280,0.0951,0.996
9.597000,-0.0264,1.0446,0.1000,1.011
9.607000,-0.0166,1.0543,0.0883,1.019
9.617000,-0.0958,1.0103,0.0501,0.983
9.628000,-0.0841,0.9234,0.0296,0.895
9.637000,-0.1036,0.9185,-0.0192,0.894
9.646000,-0.1221,0.9195,-0.0621,0.902
9.659000,-0.1446,0.9224,-0.1149,0.915
9.669000,-0.1700,0.9409,-0.1315,0.942
9.678000,-0.3480,0.9733,-0.2624,1.057
9.704000,-0.5766,1.0182,-0.3113,1.215
9.706000,-0.4349,1.0846,-0.2693,1.193
9.707000,-0.3762,1.0397,-0.1980,1.113
9.717000,-0.5306,0.9195,-0.1179,1.072
9.729000,-0.6079,0.8823,-0.0846,1.084
9.738000,-0.7056,0.9272,-0.0963,1.182
9.746000,-0.7466,0.9527,-0.0973,1.228
9.760000,-0.7564,0.9615,-0.1569,1.248
9.784000,-0.7300,0.9293,-0.2321,1.220
9.785000,-0.4622,0.8452,-0.1462,0.977
9.787000,-0.1671,0.7739,-0.0504,0.772
9.797000,-0.0459,0.7465,0.0062,0.714
9.807000,-0.0655,0.7846,-0.0504,0.758
9.817000,-0.1994,0.8335,-0.1433,0.851
9.826000,-0.4290,0.9097,-0.2234,1.029
9.837000,-0.5532,0.9468,-0.1706,1.114
9.847000,-0.3978,0.9176,-0.1618,1.008
9.859000,-0.2326,0.8373,0.0131,0.851
9.877000,-0.2483,0.8452,0.0092,0.864
9.879000,-0.3371,0.9165,-0.0231,0.966
9.887000,-0.3215,0.9801,0.0150,1.017
9.902000,-0.2199,1.0113,0.0970,1.015
9.908000,-0.1212,1.0269,0.1547,1.013
9.923000,-0.1221,1.0367,0.1508,1.023
9.927000,-0.1740,1.0280,0.1312,1.023
9.938000,-0.2111,1.0192,0.1019,1.021
9.970000,-0.2287,0.9605,0.0511,0.967
9.971000,-0.2238,0.9400,0.0004,0.945
9.975000,-0.2434,0.9381,-0.0543,0.952
9.978000,-0.2600,0.9488,-0.0632,0.968
9.988000,-0.2834,0.9752,-0.0846,1.003
9.998000,-0.2697,0.9771,-0.0397,0.996
10.007000,-0.2316,0.9479,0.0083,0.955
10.017000,-0.1700,0.9409,0.0404,0.931
10.027000,-0.1300,0.9917,0.0872,0.974
10.037000,-0.0792,1.0495,0.1332,1.026
10.053000,-0.0733,1.0827,0.1137,1.055
10.063000,-0.1378,1.0749,0.0755,1.056
10.067000,-0.2101,1.0504,0.0374,1.047
10.077000,-0.2462,1.0143,0.0121,1.023
10.087000,-0.2532,0.9644,0.0131,0.978
10.097000,-0.2150,0.9449,0.0247,0.947
10.107000,-0.1730,0.9498,0.0169,0.940
10.117000,-0.1661,0.9733,0.0083,0.961
10.128000,-0.1828,0.9840,0.0131,0.975
10.136000,-0.1730,0.9409,0.1479,0.941
10.147000,-0.0391,0.9673,0.7254,1.173
10.156000,-0.3322,0.9781,-0.7022,1.245
10.167000,-0.2951,0.9712,0.0385,0.999
10.192000,-0.1232,0.9576,0.0462,0.936
10.193000,-0.1759,0.9224,0.0590,0.915
10.196000,-0.1554,1.0035,0.0765,0.990
10.207000,-0.1270,1.0367,0.0863,1.017
10.217000,-0.1221,1.0387,0.0609,1.016
10.229000,-0.1877,1.0299,0.0218,1.021
10.237000,-0.2737,0.9928,-0.0074,1.011
10.251000,-0.2776,0.9507,-0.0113,0.973
10.262000,-0.2462,0.9370,0.0238,0.949
10.266000,-0.1828,0.9449,0.0443,0.938
10.285000,-0.1232,0.9703,0.0618,0.950
10.287000,-0.1300,0.9830,0.0315,0.962
10.297000,-0.1407,0.9801,0.0092,0.962
10.309000,-0.1437,0.9654,-0.0094,0.948
10.317000,-0.1779,0.9663,-0.0250,0.958
10.327000,-0.1906,0.9752,-0.0250,0.970
10.337000,-0.1906,0.9712,-0.0308,0.966
10.350000,-0.2003,0.9703,-0.0397,0.968
10.368000,-0.1524,0.9673,-0.0074,0.952
10.369000,-0.1593,0.9624,-0.0338,0.950
10.390000,-0.1749,0.9684,-0.0171,0.959
10.391000,-0.1866,0.9644,-0.0113,0.958
10.396000,-0.1886,0.9605,-0.0026,0.954
10.408000,-0.1945,0.9693,-0.0103,0.965
10.418000,-0.1730,0.9673,0.0053,0.957
10.428000,-0.1612,0.9654,0.0364,0.952
10.437000,-0.1281,0.9947,0.0238,0.973
10.448000,-0.1681,0.9761,-0.0015,0.964
10.466000,-0.2033,0.9624,-0.0192,0.961
10.468000,-0.2297,0.9556,-0.0250,0.962
10.487000,-0.2287,0.9419,-0.0143,0.949
10.489000,-0.1828,0.9722,0.0023,0.964
10.497000,-0.1603,0.9830,-0.0123,0.969
10.510000,-0.1505,0.9830,-0.0074,0.967
10.517000,-0.1700,0.9771,-0.0113,0.966
10.527000,-0.1838,0.9781,-0.0143,0.970
10.539000,-0.1886,0.9663,-0.0123,0.960
10.546000,-0.2092,0.9663,-0.0211,0.966
10.557000,-0.2238,0.9791,-0.0240,0.983
10.568000,-0.2043,0.9771,-0.0103,0.975
10.578000,-0.1896,0.9566,-0.0152,0.951
10.599000,-0.1798,0.9733,-0.0103,0.965
10.600000,-0.1779,0.9791,-0.0152,0.970
10.608000,-0.1886,0.9488,-0.0260,0.944
10.617000,-0.2208,0.9595,-0.0192,0.963
10.627000,-0.1808,0.9810,-0.0103,0.972
10.640000,-0.1877,0.9791,-0.0074,0.972
10.647000,-0.2111,0.9761,-0.0201,0.976
10.658000,-0.1964,0.9673,-0.0103,0.963
10.667000,-0.1886,0.9547,-0.0015,0.949
10.687000,-0.2092,0.9586,0.0083,0.958
10.688000,-0.2003,0.9595,0.0169,0.957
10.697000,-0.1691,0.9517,0.0296,0.941
10.707000,-0.1681,0.9722,0.0385,0.961
10.719000,-0.1505,0.9849,0.0267,0.969
10.727000,-0.1358,0.9752,0.0218,0.956
10.740000,-0.1368,0.9849,0.0355,0.966
10.747000,-0.1163,0.9781,0.0521,0.955
10.757000,-0.1573,0.9849,0.0131,0.970
10.775000,-0.1515,0.9761,0.0247,0.960
10.796000,-0.1886,0.9703,0.0267,0.964
10.799000,-0.1994,0.9605,0.0287,0.957
10.799000,-0.1954,0.9556,0.0385,0.952
10.807000,-0.1652,0.9663,0.0678,0.955
10.822000,-0.1691,0.9869,0.0541,0.976
10.827000,-0.1769,0.9830,0.0609,0.974
10.837000,-0.1808,0.9742,0.0569,0.966
10.847000,-0.1720,0.9781,0.0501,0.968
10.856000,-0.1612,0.9761,0.0746,0.964
10.867000,-0.1779,0.9849,0.0648,0.976
10.885000,-0.2189,0.9791,0.0492,0.981
10.887000,-0.2492,0.9576,0.0326,0.970
10.899000,-0.2071,0.9654,0.0433,0.965
10.907000,-0.1358,0.9840,0.0385,0.965
10.917000,-0.1007,0.9917,0.0247,0.965
10.929000,-0.0264,0.9781,0.0569,0.942
10.939000,-0.0019,0.9917,0.0755,0.955
10.949000,-0.0098,1.0026,0.0648,0.965
10.957000,-0.1046,0.9840,0.0140,0.958
10.973000,-0.1563,0.9556,-0.0280,0.942
10.983000,-0.1817,0.9468,-0.0338,0.941
10.995000,-0.1935,0.9556,-0.0250,0.952
10.998000,-0.1789,0.9712,-0.0074,0.962
11.007000,-0.1603,0.9849,0.0169,0.971
11.018000,-0.1417,0.9898,0.0785,0.973
11.027000,-0.1437,0.9889,0.0785,0.973
11.037000,-0.1563,0.9801,0.1098,0.970
11.047000,-0.1563,0.9742,0.1195,0.965
11.057000,-0.1769,0.9781,0.0921,0.971
11.070000,-0.1906,0.9722,0.0727,0.968
11.077000,-0.2101,0.9684,0.0521,0.969
11.091000,-0.2082,0.9722,0.0678,0.973
